vrsta_podatka,sezona,kje,klub,kratica,st_tekem,podatek,povprecje,na_40_min
blokade,2004,v gosteh,Montepaschi Siena,SIE,10,27,10.0,0.54
blokade,2004,v gosteh,AEK Athens,AEK,10,25,10.0,0.5
blokade,2004,v gosteh,Pau-Orthez,PAU,7,25,7.0,0.71
blokade,2004,v gosteh,Tau Ceramica,BAS,13,23,13.0,0.35
blokade,2004,v gosteh,Unicaja,MAL,7,23,7.0,0.66
blokade,2004,v gosteh,Zalgiris,ZAL,10,23,10.0,0.45
blokade,2004,v gosteh,Scavolini Pesaro,PES,11,22,11.0,0.39
blokade,2004,v gosteh,FC Barcelona,BAR,10,21,10.0,0.42
blokade,2004,v gosteh,Olympiacos,OLY,7,21,7.0,0.6
blokade,2004,v gosteh,Efes Pilsen,IST,12,19,12.0,0.31
blokade,2004,v gosteh,Real Madrid,MAD,10,19,10.0,0.37
blokade,2004,v gosteh,Partizan,PAR,7,16,7.0,0.46
blokade,2004,v gosteh,Adecco Estudiantes,EST,7,13,7.0,0.37
blokade,2004,v gosteh,Asvel Basket,ASV,7,11,7.0,0.31
blokade,2004,v gosteh,Cibona VIP,CIB,10,8,10.0,0.16
blokade,2004,v gosteh,Opel Skyliners,FRA,7,8,7.0,0.23
blokade,2004,v gosteh,Union Olimpija,LJU,7,4,7.0,0.11
blokade,2005,v gosteh,Real Madrid,MAD,12,48,12.0,0.8
blokade,2005,v gosteh,Maccabi Elite,TEL,12,38,12.0,0.63
blokade,2005,v gosteh,Winterthur FC Barcelona,BAR,11,35,11.0,0.64
blokade,2005,v gosteh,Lietuvos Rytas,LIE,10,30,10.0,0.59
blokade,2005,v gosteh,Tau Ceramica,BAS,14,29,14.0,0.41
blokade,2005,v gosteh,Zalgiris,ZAL,10,27,10.0,0.54
blokade,2005,v gosteh,Benetton Basket,TRE,10,26,10.0,0.51
blokade,2005,v gosteh,Climamio Bologna,FOR,10,23,10.0,0.45
blokade,2005,v gosteh,Unicaja,MAL,10,23,10.0,0.46
blokade,2005,v gosteh,CSKA Moscow,CSK,12,22,12.0,0.36
blokade,2005,v gosteh,Panathinaikos,PAN,11,22,11.0,0.4
blokade,2005,v gosteh,Olympiacos,OLY,12,20,12.0,0.33
blokade,2005,v gosteh,Strasbourg,STR,7,20,7.0,0.57
blokade,2005,v gosteh,Ulker,ULK,10,20,10.0,0.4
blokade,2005,v gosteh,Efes Pilsen,IST,11,16,11.0,0.29
blokade,2005,v gosteh,Cibona VIP,CIB,10,15,10.0,0.3
blokade,2005,v gosteh,Pau-Orthez,PAU,7,13,7.0,0.37
blokade,2005,v gosteh,Partizan,PAR,7,12,7.0,0.34
blokade,2005,v gosteh,Montepaschi Siena,SIE,7,12,7.0,0.34
blokade,2005,v gosteh,Prokom Trefl Sopot,SOP,7,11,7.0,0.31
blokade,2005,v gosteh,Union Olimpija,LJU,7,10,7.0,0.29
blokade,2005,v gosteh,AEK Athens,AEK,7,7,7.0,0.2
blokade,2005,v gosteh,AJ Milano,MIL,7,7,7.0,0.19
blokade,2005,v gosteh,GHP Bamberg,BAM,10,4,10.0,0.08
blokade,2006,v gosteh,Winterthur FC Barcelona,BAR,12,33,12.0,0.54
blokade,2006,v gosteh,Dynamo Moscow,DYN,10,30,10.0,0.55
blokade,2006,v gosteh,Olympiacos,OLY,11,30,11.0,0.55
blokade,2006,v gosteh,Unicaja,MAL,13,27,13.0,0.4
blokade,2006,v gosteh,Efes Pilsen,IST,10,26,10.0,0.52
blokade,2006,v gosteh,Panathinaikos,PAN,11,26,11.0,0.47
blokade,2006,v gosteh,Partizan,PAR,10,25,10.0,0.5
blokade,2006,v gosteh,Tau Ceramica,BAS,12,24,12.0,0.4
blokade,2006,v gosteh,Pau-Orthez,PAU,10,24,10.0,0.46
blokade,2006,v gosteh,CSKA Moscow,CSK,12,23,12.0,0.38
blokade,2006,v gosteh,Le Mans,LEM,7,23,7.0,0.66
blokade,2006,v gosteh,Prokom Trefl Sopot,SOP,10,23,10.0,0.45
blokade,2006,v gosteh,Benetton Basket,TRE,10,23,10.0,0.45
blokade,2006,v gosteh,Eldo Napoli,NAP,7,22,7.0,0.62
blokade,2006,v gosteh,Maccabi Elite,TEL,12,22,12.0,0.36
blokade,2006,v gosteh,Aris TT Bank,ARI,10,21,10.0,0.42
blokade,2006,v gosteh,Lottomatica Roma,ROM,10,20,10.0,0.4
blokade,2006,v gosteh,DKV Joventut,JOV,10,18,10.0,0.36
blokade,2006,v gosteh,RheinEnergie,COL,7,17,7.0,0.49
blokade,2006,v gosteh,Cibona,CIB,7,13,7.0,0.35
blokade,2006,v gosteh,Union Olimpija,LJU,7,10,7.0,0.29
blokade,2006,v gosteh,Fenerbahce Ulker,ULK,7,10,7.0,0.28
blokade,2006,v gosteh,Zalgiris,ZAL,7,8,7.0,0.23
blokade,2006,v gosteh,Climamio Bologna,FOR,7,4,7.0,0.11
blokade,2007,v gosteh,AXA FC Barcelona,BAR,12,49,12.0,0.82
blokade,2007,v gosteh,Montepaschi Siena,SIE,11,37,11.0,0.67
blokade,2007,v gosteh,Maccabi Elite,TEL,12,36,12.0,0.59
blokade,2007,v gosteh,Partizan Igokea,PAR,12,34,12.0,0.56
blokade,2007,v gosteh,Fenerbahce Ulker,ULK,11,34,11.0,0.62
blokade,2007,v gosteh,CSKA Moscow,CSK,13,32,13.0,0.49
blokade,2007,v gosteh,Unicaja,MAL,10,29,10.0,0.58
blokade,2007,v gosteh,Lottomatica Roma,ROM,10,28,10.0,0.56
blokade,2007,v gosteh,Olympiacos,OLY,12,27,12.0,0.45
blokade,2007,v gosteh,Tau Ceramica,BAS,12,24,12.0,0.4
blokade,2007,v gosteh,Virtus VidiVici,VIR,7,24,7.0,0.69
blokade,2007,v gosteh,Efes Pilsen,IST,10,21,10.0,0.41
blokade,2007,v gosteh,Aris TT Bank,ARI,10,20,10.0,0.4
blokade,2007,v gosteh,Chorale Roanne,ROA,7,20,7.0,0.57
blokade,2007,v gosteh,Union Olimpija,LJU,7,19,7.0,0.54
blokade,2007,v gosteh,Le Mans,LEM,7,18,7.0,0.51
blokade,2007,v gosteh,Zalgiris,ZAL,10,18,10.0,0.36
blokade,2007,v gosteh,Lietuvos Rytas,LIE,10,16,10.0,0.32
blokade,2007,v gosteh,Real Madrid,MAD,10,13,10.0,0.26
blokade,2007,v gosteh,Panathinaikos,PAN,10,13,10.0,0.26
blokade,2007,v gosteh,AJ Milano,MIL,7,11,7.0,0.31
blokade,2007,v gosteh,Cibona,CIB,7,10,7.0,0.29
blokade,2007,v gosteh,Brose Baskets,BAM,7,9,7.0,0.26
blokade,2007,v gosteh,Prokom Trefl Sopot,SOP,7,9,7.0,0.26
blokade,2008,v gosteh,CSKA Moscow,CSK,11,40,11.0,0.73
blokade,2008,v gosteh,Partizan,PAR,10,39,10.0,0.77
blokade,2008,v gosteh,Regal FC Barcelona,BAR,11,38,11.0,0.69
blokade,2008,v gosteh,Tau Ceramica,BAS,11,35,11.0,0.63
blokade,2008,v gosteh,Panathinaikos,PAN,11,33,11.0,0.6
blokade,2008,v gosteh,Olympiacos,OLY,10,28,10.0,0.55
blokade,2008,v gosteh,Unicaja,MAL,8,27,8.0,0.66
blokade,2008,v gosteh,Montepaschi Siena,SIE,10,20,10.0,0.4
blokade,2008,v gosteh,Maccabi Electra,TEL,8,19,8.0,0.47
blokade,2008,v gosteh,Fenerbahce Ulker,ULK,8,16,8.0,0.4
blokade,2008,v gosteh,Zalgiris,ZAL,5,15,5.0,0.6
blokade,2008,v gosteh,Cibona,CIB,8,14,8.0,0.35
blokade,2008,v gosteh,SLUC Nancy,NAN,5,13,5.0,0.52
blokade,2008,v gosteh,Asseco Prokom,SOP,8,13,8.0,0.32
blokade,2008,v gosteh,Union Olimpija,LJU,5,12,5.0,0.45
blokade,2008,v gosteh,Alba Berlin,BER,8,11,8.0,0.27
blokade,2008,v gosteh,Efes Pilsen,IST,5,11,5.0,0.44
blokade,2008,v gosteh,Le Mans,LEM,5,11,5.0,0.43
blokade,2008,v gosteh,DKV Joventut,JOV,5,10,5.0,0.4
blokade,2008,v gosteh,Lottomatica Roma,ROM,8,10,8.0,0.25
blokade,2008,v gosteh,AJ Milano,MIL,8,8,8.0,0.2
blokade,2008,v gosteh,Panionios On Telecoms,NIO,5,8,5.0,0.32
blokade,2008,v gosteh,Air Avellino,AVE,5,7,5.0,0.27
blokade,2008,v gosteh,Real Madrid,MAD,10,7,10.0,0.14
blokade,2009,v gosteh,Regal FC Barcelona,BAR,10,39,10.0,0.77
blokade,2009,v gosteh,Maccabi Electra,TEL,10,36,10.0,0.71
blokade,2009,v gosteh,Partizan,PAR,11,34,11.0,0.61
blokade,2009,v gosteh,Asseco Prokom,SOP,10,33,10.0,0.66
blokade,2009,v gosteh,CSKA Moscow,CSK,11,31,11.0,0.56
blokade,2009,v gosteh,Zalgiris Kaunas,ZAL,8,30,8.0,0.75
blokade,2009,v gosteh,Cibona,CIB,8,27,8.0,0.66
blokade,2009,v gosteh,Olympiacos,OLY,12,27,12.0,0.44
blokade,2009,v gosteh,Panathinaikos,PAN,8,23,8.0,0.57
blokade,2009,v gosteh,Maroussi BC,MAR,8,21,8.0,0.53
blokade,2009,v gosteh,Real Madrid,MAD,10,20,10.0,0.4
blokade,2009,v gosteh,Caja Laboral,BAS,10,18,10.0,0.36
blokade,2009,v gosteh,BC Khimki,KHI,8,17,8.0,0.42
blokade,2009,v gosteh,Efes Pilsen,IST,8,16,8.0,0.39
blokade,2009,v gosteh,Unicaja,MAL,8,16,8.0,0.4
blokade,2009,v gosteh,Fenerbahce Ulker,ULK,5,15,5.0,0.59
blokade,2009,v gosteh,Montepaschi Siena,SIE,8,11,8.0,0.27
blokade,2009,v gosteh,Asvel Basket,ASV,5,10,5.0,0.4
blokade,2009,v gosteh,EWE Baskets,OLD,5,10,5.0,0.4
blokade,2009,v gosteh,Union Olimpija,LJU,5,9,5.0,0.36
blokade,2009,v gosteh,Lottomatica Roma,ROM,5,9,5.0,0.36
blokade,2009,v gosteh,Entente Orleanaise,ORL,5,8,5.0,0.32
blokade,2009,v gosteh,Lietuvos Rytas,LIE,5,5,5.0,0.2
blokade,2009,v gosteh,Armani Jeans Milano,MIL,5,5,5.0,0.2
blokade,2010,v gosteh,Real Madrid,MAD,11,33,11.0,0.6
blokade,2010,v gosteh,Maccabi Electra Tel Aviv,TEL,10,33,10.0,0.66
blokade,2010,v gosteh,Lottomatica Roma,ROM,8,32,8.0,0.8
blokade,2010,v gosteh,Olympiacos Piraeus,OLY,10,31,10.0,0.62
blokade,2010,v gosteh,Panathinaikos Athens,PAN,11,31,11.0,0.56
blokade,2010,v gosteh,Regal Barcelona,BAR,10,30,10.0,0.59
blokade,2010,v gosteh,Power Electronics Valencia,PAM,11,27,11.0,0.49
blokade,2010,v gosteh,Partizan mt:s Belgrade,PAR,8,27,8.0,0.68
blokade,2010,v gosteh,Lietuvos Rytas Vilnius,LIE,8,25,8.0,0.62
blokade,2010,v gosteh,Montepaschi Siena,SIE,12,24,12.0,0.4
blokade,2010,v gosteh,Zalgiris Kaunas,ZAL,8,22,8.0,0.54
blokade,2010,v gosteh,Caja Laboral Vitoria,BAS,10,19,10.0,0.38
blokade,2010,v gosteh,Unicaja Malaga,MAL,8,17,8.0,0.42
blokade,2010,v gosteh,Union Olimpija Ljubljana,LJU,8,16,8.0,0.39
blokade,2010,v gosteh,Brose Baskets Bamberg,BAM,5,15,5.0,0.59
blokade,2010,v gosteh,Cholet Basket,CHO,5,15,5.0,0.6
blokade,2010,v gosteh,Fenerbahce Ulker Istanbul,ULK,8,14,8.0,0.34
blokade,2010,v gosteh,CSKA Moscow,CSK,5,11,5.0,0.44
blokade,2010,v gosteh,Asseco Prokom Gdynia,SOP,5,11,5.0,0.43
blokade,2010,v gosteh,Armani Jeans  Milano,MIL,5,10,5.0,0.4
blokade,2010,v gosteh,Efes Pilsen Istanbul,IST,8,9,8.0,0.21
blokade,2010,v gosteh,Khimki Moscow Region,KHI,5,9,5.0,0.36
blokade,2010,v gosteh,Spirou Charleroi,CHA,5,8,5.0,0.32
blokade,2010,v gosteh,Cibona Zagreb,CIB,5,3,5.0,0.12
blokade,2011,v gosteh,CSKA Moscow,CSK,10,39,10.0,0.77
blokade,2011,v gosteh,FC Barcelona Regal,BAR,11,32,11.0,0.58
blokade,2011,v gosteh,Maccabi Electra Tel Aviv,TEL,11,32,11.0,0.58
blokade,2011,v gosteh,Olympiacos Piraeus,OLY,11,29,11.0,0.52
blokade,2011,v gosteh,Real Madrid,MAD,8,28,8.0,0.7
blokade,2011,v gosteh,Unicaja Malaga,MAL,8,28,8.0,0.7
blokade,2011,v gosteh,Unics Kazan,UNK,10,26,10.0,0.51
blokade,2011,v gosteh,Panathinaikos Athens,PAN,11,25,11.0,0.45
blokade,2011,v gosteh,Gescrap Bilbao Basket,BIL,10,24,10.0,0.48
blokade,2011,v gosteh,Fenerbahce Ulker,ULK,8,23,8.0,0.57
blokade,2011,v gosteh,Montepaschi Siena,SIE,10,22,10.0,0.44
blokade,2011,v gosteh,Anadolu Efes Istanbul,IST,8,20,8.0,0.5
blokade,2011,v gosteh,Zalgiris Kaunas,ZAL,8,18,8.0,0.44
blokade,2011,v gosteh,EA7 Emporio Armani,MIL,8,17,8.0,0.42
blokade,2011,v gosteh,Caja Laboral,BAS,5,15,5.0,0.6
blokade,2011,v gosteh,Bennet Cantu,CTU,8,14,8.0,0.34
blokade,2011,v gosteh,Galatasaray Medical Park,GAL,8,12,8.0,0.3
blokade,2011,v gosteh,Partizan mt:s Belgrade,PAR,5,12,5.0,0.48
blokade,2011,v gosteh,Union Olimpija Ljubljana,LJU,5,10,5.0,0.4
blokade,2011,v gosteh,SLUC Nancy,NAN,5,10,5.0,0.4
blokade,2011,v gosteh,Brose Baskets,BAM,5,9,5.0,0.36
blokade,2011,v gosteh,Belgacom Spirou Charleroi,CHA,5,9,5.0,0.36
blokade,2011,v gosteh,Asseco Prokom Gdynia,SOP,5,9,5.0,0.35
blokade,2011,v gosteh,KK Zagreb,ZAG,5,5,5.0,0.2
blokade,2012,v gosteh,Maccabi Electra Tel Aviv,TEL,14,60,14.0,0.86
blokade,2012,v gosteh,Olympiacos Piraeus,OLY,15,55,15.0,0.73
blokade,2012,v gosteh,Panathinaikos Athens,PAN,15,49,15.0,0.65
blokade,2012,v gosteh,FC Barcelona Regal,BAR,15,48,15.0,0.63
blokade,2012,v gosteh,Real Madrid,MAD,15,47,15.0,0.62
blokade,2012,v gosteh,Unicaja Malaga,MAL,12,39,12.0,0.65
blokade,2012,v gosteh,CSKA Moscow,CSK,14,38,14.0,0.53
blokade,2012,v gosteh,Khimki Moscow Region,KHI,12,35,12.0,0.58
blokade,2012,v gosteh,Brose Baskets Bamberg,BAM,12,33,12.0,0.54
blokade,2012,v gosteh,Besiktas JK Istanbul,BES,12,29,12.0,0.48
blokade,2012,v gosteh,Laboral Kutxa Vitoria,BAS,14,28,14.0,0.4
blokade,2012,v gosteh,Montepaschi Siena,SIE,12,28,12.0,0.46
blokade,2012,v gosteh,Anadolu Efes Istanbul,IST,15,22,15.0,0.29
blokade,2012,v gosteh,Fenerbahce Ulker Istanbul,ULK,12,20,12.0,0.33
blokade,2012,v gosteh,Alba Berlin,BER,12,19,12.0,0.32
blokade,2012,v gosteh,Mapooro Cantu,CTU,5,17,5.0,0.68
blokade,2012,v gosteh,Zalgiris Kaunas,ZAL,12,16,12.0,0.26
blokade,2012,v gosteh,Elan Chalon-Sur-Saone,CHL,5,13,5.0,0.52
blokade,2012,v gosteh,Lietuvos Rytas Vilnius,LIE,5,13,5.0,0.52
blokade,2012,v gosteh,Partizan mt:s Belgrade,PAR,5,12,5.0,0.47
blokade,2012,v gosteh,Cedevita Zagreb,CED,5,10,5.0,0.4
blokade,2012,v gosteh,EA7 Emporio Armani Milan,MIL,5,10,5.0,0.4
blokade,2012,v gosteh,Asseco Prokom Gdynia,SOP,5,10,5.0,0.39
blokade,2012,v gosteh,Union Olimpija Ljubljana,LJU,5,5,5.0,0.2
blokade,2013,v gosteh,Laboral Kutxa Vitoria,BAS,12,47,12.0,0.78
blokade,2013,v gosteh,Real Madrid,MAD,15,47,15.0,0.63
blokade,2013,v gosteh,FC Barcelona,BAR,13,41,13.0,0.62
blokade,2013,v gosteh,Olympiacos Piraeus,OLY,15,39,15.0,0.52
blokade,2013,v gosteh,Panathinaikos Athens,PAN,15,39,15.0,0.5
blokade,2013,v gosteh,CSKA Moscow,CSK,15,38,15.0,0.5
blokade,2013,v gosteh,Maccabi Electra Tel Aviv,TEL,16,38,16.0,0.47
blokade,2013,v gosteh,Unicaja Malaga,MAL,12,37,12.0,0.62
blokade,2013,v gosteh,Lokomotiv Kuban Krasnodar,TIV,12,34,12.0,0.57
blokade,2013,v gosteh,Galatasaray Liv Hospital Istanbul,GAL,14,28,14.0,0.4
blokade,2013,v gosteh,EA7 Emporio Armani Milan,MIL,14,28,14.0,0.4
blokade,2013,v gosteh,Anadolu Efes Istanbul,IST,12,27,12.0,0.45
blokade,2013,v gosteh,Partizan NIS Belgrade,PAR,12,24,12.0,0.4
blokade,2013,v gosteh,Zalgiris Kaunas,ZAL,12,23,12.0,0.38
blokade,2013,v gosteh,Fenerbahce Ulker Istanbul,ULK,12,16,12.0,0.27
blokade,2013,v gosteh,FC Bayern Munich,MUN,12,14,12.0,0.23
blokade,2013,v gosteh,Budivelnik Kiev,NIK,5,14,5.0,0.56
blokade,2013,v gosteh,Strasbourg,STR,5,12,5.0,0.48
blokade,2013,v gosteh,Brose Baskets Bamberg,BAM,5,11,5.0,0.44
blokade,2013,v gosteh,JSF Nanterre,NTR,5,11,5.0,0.44
blokade,2013,v gosteh,Stelmet Zielona Gora,GSS,5,9,5.0,0.36
blokade,2013,v gosteh,Crvena Zvezda Telekom Belgrade,RED,5,9,5.0,0.36
blokade,2013,v gosteh,Montepaschi Siena,SIE,5,9,5.0,0.36
blokade,2013,v gosteh,Lietuvos Rytas Vilnius,LIE,5,8,5.0,0.32
blokade,2014,v gosteh,Maccabi Electra Tel Aviv,TEL,14,72,14.0,1.02
blokade,2014,v gosteh,CSKA Moscow,CSK,15,61,15.0,0.8
blokade,2014,v gosteh,Olympiacos Piraeus,OLY,16,51,16.0,0.63
blokade,2014,v gosteh,Laboral Kutxa Vitoria,BAS,12,45,12.0,0.75
blokade,2014,v gosteh,Fenerbahce Ulker Istanbul,ULK,14,40,14.0,0.56
blokade,2014,v gosteh,Crvena Zvezda Telekom Belgrade,RED,12,39,12.0,0.64
blokade,2014,v gosteh,Zalgiris Kaunas,ZAL,12,36,12.0,0.6
blokade,2014,v gosteh,FC Barcelona,BAR,14,35,14.0,0.5
blokade,2014,v gosteh,Nizhny Novgorod,NOV,12,34,12.0,0.56
blokade,2014,v gosteh,Real Madrid,MAD,14,32,14.0,0.46
blokade,2014,v gosteh,EA7 Emporio Armani Milan,MIL,12,29,12.0,0.48
blokade,2014,v gosteh,Anadolu Efes Istanbul,IST,14,28,14.0,0.4
blokade,2014,v gosteh,Unicaja Malaga,MAL,12,28,12.0,0.47
blokade,2014,v gosteh,Panathinaikos Athens,PAN,14,28,14.0,0.4
blokade,2014,v gosteh,ALBA Berlin,BER,12,26,12.0,0.43
blokade,2014,v gosteh,Dinamo Banco di Sardegna Sassari,SAS,5,21,5.0,0.84
blokade,2014,v gosteh,Unics Kazan,UNK,5,21,5.0,0.84
blokade,2014,v gosteh,Galatasaray Liv Hospital Istanbul,GAL,12,18,12.0,0.3
blokade,2014,v gosteh,Limoges CSP,LMG,5,13,5.0,0.52
blokade,2014,v gosteh,PGE Turow Zgorzelec,ZGO,5,13,5.0,0.52
blokade,2014,v gosteh,Neptunas Klaipeda,KLA,5,11,5.0,0.44
blokade,2014,v gosteh,FC Bayern Munich,MUN,5,10,5.0,0.4
blokade,2014,v gosteh,Valencia Basket,PAM,5,10,5.0,0.4
blokade,2014,v gosteh,Cedevita Zagreb,CED,5,5,5.0,0.2
blokade,2015,v gosteh,Khimki Moscow Region,KHI,12,49,12.0,0.82
blokade,2015,v gosteh,Fenerbahce Istanbul,ULK,13,46,13.0,0.71
blokade,2015,v gosteh,Laboral Kutxa Vitoria Gasteiz,BAS,14,45,14.0,0.63
blokade,2015,v gosteh,Real Madrid,MAD,14,41,14.0,0.59
blokade,2015,v gosteh,Lokomotiv Kuban Krasnodar,TIV,16,41,16.0,0.51
blokade,2015,v gosteh,CSKA Moscow,CSK,14,40,14.0,0.56
blokade,2015,v gosteh,Anadolu Efes Istanbul,IST,12,38,12.0,0.63
blokade,2015,v gosteh,Crvena Zvezda Telekom Belgrade,RED,14,36,14.0,0.51
blokade,2015,v gosteh,Olympiacos Piraeus,OLY,12,31,12.0,0.51
blokade,2015,v gosteh,Brose Baskets Bamberg,BAM,12,27,12.0,0.45
blokade,2015,v gosteh,Darussafaka Dogus Istanbul,DAR,12,26,12.0,0.43
blokade,2015,v gosteh,Panathinaikos Athens,PAN,14,25,14.0,0.35
blokade,2015,v gosteh,Dinamo Banco di Sardegna Sassari,SAS,5,22,5.0,0.86
blokade,2015,v gosteh,Zalgiris Kaunas,ZAL,12,22,12.0,0.37
blokade,2015,v gosteh,FC Bayern Munich,MUN,5,20,5.0,0.8
blokade,2015,v gosteh,Unicaja Malaga,MAL,12,19,12.0,0.32
blokade,2015,v gosteh,FC Barcelona Lassa,BAR,15,18,15.0,0.24
blokade,2015,v gosteh,Cedevita Zagreb,CED,12,18,12.0,0.3
blokade,2015,v gosteh,Maccabi FOX Tel Aviv,TEL,5,16,5.0,0.64
blokade,2015,v gosteh,Strasbourg,STR,5,11,5.0,0.44
blokade,2015,v gosteh,Stelmet Zielona Gora,GSS,5,10,5.0,0.4
blokade,2015,v gosteh,Pinar Karsiyaka Izmir,KSK,5,9,5.0,0.36
blokade,2015,v gosteh,Limoges CSP,LMG,5,8,5.0,0.32
blokade,2015,v gosteh,EA7 Emporio Armani Milan,MIL,5,8,5.0,0.32
blokade,2016,v gosteh,Olympiacos Piraeus,OLY,19,64,19.0,0.67
blokade,2016,v gosteh,Fenerbahce Istanbul,ULK,17,61,17.0,0.71
blokade,2016,v gosteh,Galatasaray Odeabank Istanbul,GAL,15,53,15.0,0.71
blokade,2016,v gosteh,Baskonia Vitoria Gasteiz,BAS,17,50,17.0,0.59
blokade,2016,v gosteh,Real Madrid,MAD,18,49,18.0,0.54
blokade,2016,v gosteh,CSKA Moscow,CSK,17,47,17.0,0.55
blokade,2016,v gosteh,Panathinaikos Superfoods Athens,PAN,16,46,16.0,0.57
blokade,2016,v gosteh,Anadolu Efes Istanbul,IST,18,44,18.0,0.48
blokade,2016,v gosteh,Brose Bamberg,BAM,15,41,15.0,0.55
blokade,2016,v gosteh,Darussafaka Dogus Istanbul,DAR,17,40,17.0,0.47
blokade,2016,v gosteh,Maccabi FOX Tel Aviv,TEL,15,30,15.0,0.4
blokade,2016,v gosteh,Unics Kazan,UNK,15,30,15.0,0.4
blokade,2016,v gosteh,Zalgiris Kaunas,ZAL,15,27,15.0,0.36
blokade,2016,v gosteh,FC Barcelona Lassa,BAR,15,26,15.0,0.34
blokade,2016,v gosteh,Crvena Zvezda mts Belgrade,RED,15,23,15.0,0.31
blokade,2016,v gosteh,EA7 Emporio Armani Milan,MIL,15,20,15.0,0.26
blokade,2017,v gosteh,Real Madrid,MAD,18,54,18.0,0.6
blokade,2017,v gosteh,Fenerbahce Dogus Istanbul,ULK,18,53,18.0,0.58
blokade,2017,v gosteh,Khimki Moscow Region,KHI,17,51,17.0,0.6
blokade,2017,v gosteh,Anadolu Efes Istanbul,IST,15,50,15.0,0.67
blokade,2017,v gosteh,KIROLBET Baskonia Vitoria Gasteiz,BAS,17,49,17.0,0.58
blokade,2017,v gosteh,AX Armani Exchange Olimpia Milan,MIL,15,48,15.0,0.63
blokade,2017,v gosteh,CSKA Moscow,CSK,17,46,17.0,0.54
blokade,2017,v gosteh,Panathinaikos Superfoods Athens,PAN,17,42,17.0,0.49
blokade,2017,v gosteh,Maccabi FOX Tel Aviv,TEL,15,42,15.0,0.56
blokade,2017,v gosteh,Crvena Zvezda mts Belgrade,RED,15,37,15.0,0.49
blokade,2017,v gosteh,Zalgiris Kaunas,ZAL,19,36,19.0,0.37
blokade,2017,v gosteh,Unicaja Malaga,MAL,15,34,15.0,0.45
blokade,2017,v gosteh,Olympiacos Piraeus,OLY,17,33,17.0,0.38
blokade,2017,v gosteh,Valencia Basket,PAM,15,31,15.0,0.41
blokade,2017,v gosteh,FC Barcelona Lassa,BAR,15,29,15.0,0.39
blokade,2017,v gosteh,Brose Bamberg,BAM,15,21,15.0,0.28
osebne napake,2000,v gosteh,Tau Ceramica,BAS,12,293,12.0,4.88
osebne napake,2000,v gosteh,Kinder Bologna,VIR,10,243,10.0,4.86
osebne napake,2000,v gosteh,Union Olimpija Ljubljana,LJU,8,216,8.0,5.32
osebne napake,2000,v gosteh,PAF Bologna,FOR,9,204,9.0,4.41
osebne napake,2000,v gosteh,AEK Athens,AEK,8,199,8.0,4.97
osebne napake,2000,v gosteh,Real Madrid,MAD,8,194,8.0,4.85
osebne napake,2000,v gosteh,Benetton Basket,TRE,8,180,8.0,4.43
osebne napake,2000,v gosteh,Cibona VIP,CIB,6,157,6.0,5.13
osebne napake,2000,v gosteh,Olympiakos,OLY,7,157,7.0,4.49
osebne napake,2000,v gosteh,Muller Verona,VER,6,157,6.0,5.13
osebne napake,2000,v gosteh,Peristeri,PER,6,143,6.0,4.77
osebne napake,2000,v gosteh,FC Barcelona,BAR,6,139,6.0,4.63
osebne napake,2000,v gosteh,KK Buducnost,BUD,6,139,6.0,4.63
osebne napake,2000,v gosteh,Zalgiris Kaunas,ZAL,6,138,6.0,4.51
osebne napake,2000,v gosteh,PAOK BC,PAO,6,134,6.0,4.47
osebne napake,2000,v gosteh,Adecco Estudiantes,EST,6,131,6.0,4.37
osebne napake,2000,v gosteh,Lugano Snakes,LUG,5,128,5.0,5.12
osebne napake,2000,v gosteh,Haribo London Towers,LON,5,127,5.0,5.08
osebne napake,2000,v gosteh,Region Wallone Spirou Charleroi,CHA,5,124,5.0,4.96
osebne napake,2000,v gosteh,Hapoel Jerusalem,JER,5,120,5.0,4.8
osebne napake,2000,v gosteh,Saint Petersburg Lions,PET,5,118,5.0,4.72
osebne napake,2000,v gosteh,Opel Skyliners,FRA,5,116,5.0,4.64
osebne napake,2000,v gosteh,KK Zadar,ZAD,5,116,5.0,4.64
osebne napake,2000,v gosteh,Ovarense Aerosoles,OVA,5,113,5.0,4.52
osebne napake,2001,v gosteh,Maccabi Elite,TEL,11,290,11.0,5.21
osebne napake,2001,v gosteh,Panathinaikos,PAN,11,282,11.0,5.16
osebne napake,2001,v gosteh,Tau Ceramica,BAS,10,265,10.0,5.17
osebne napake,2001,v gosteh,Olympiacos,OLY,10,265,10.0,5.3
osebne napake,2001,v gosteh,Kinder Bologna,VIR,11,265,11.0,4.82
osebne napake,2001,v gosteh,Ural Great,PEM,10,262,10.0,5.18
osebne napake,2001,v gosteh,Skipper Bologna,FOR,10,259,10.0,5.18
osebne napake,2001,v gosteh,AEK Athens,AEK,10,258,10.0,5.03
osebne napake,2001,v gosteh,Union Olimpija,LJU,10,241,10.0,4.76
osebne napake,2001,v gosteh,FC Barcelona,BAR,10,236,10.0,4.72
osebne napake,2001,v gosteh,Efes Pilsen,IST,10,234,10.0,4.68
osebne napake,2001,v gosteh,Benetton Basket,TRE,10,226,10.0,4.52
osebne napake,2001,v gosteh,Real Madrid,MAD,10,222,10.0,4.44
osebne napake,2001,v gosteh,Ulker,ULK,10,219,10.0,4.87
osebne napake,2001,v gosteh,Scavolini Pesaro,PES,10,217,10.0,4.34
