klub,faza,sezona,st_tekme,zmaga,kje,nasprotnik,rezultat
TEL,Regular Season,2010,10,W,v gosteh,Asseco Prokom Gdynia,72 - 83
TEL,Top 16,2010,1,L,v gosteh,Regal Barcelona,81 - 71
TEL,Top 16,2010,2,W,doma,Lottomatica Roma,99 - 58
TEL,Top 16,2010,3,W,doma,Union Olimpija Ljubljana,104 - 67
TEL,Top 16,2010,4,W,v gosteh,Union Olimpija Ljubljana,62 - 83
TEL,Top 16,2010,5,L,doma,Regal Barcelona,85 - 92
TEL,Top 16,2010,6,L,v gosteh,Lottomatica Roma,82 - 69
TEL,Playoffs,2010,1,L,v gosteh,Caja Laboral Vitoria,76 - 70
TEL,Playoffs,2010,2,W,v gosteh,Caja Laboral Vitoria,81 - 83
TEL,Playoffs,2010,3,W,doma,Caja Laboral Vitoria,81 - 60
TEL,Playoffs,2010,4,W,doma,Caja Laboral Vitoria,99 - 77
TEL,Final Four,2010,1,W,doma,Real Madrid,82 - 63
TEL,Final Four,2010,2,L,doma,Panathinaikos Athens,70 - 78
TEL,Regular Season,2011,1,L,v gosteh,EA7 Emporio Armani,89 - 82
TEL,Regular Season,2011,2,W,doma,Partizan mt:s Belgrade,70 - 66
TEL,Regular Season,2011,3,W,doma,Real Madrid,88 - 82
TEL,Regular Season,2011,4,W,v gosteh,Anadolu Efes Istanbul,72 - 79
TEL,Regular Season,2011,5,W,doma,Belgacom Spirou Charleroi,69 - 59
TEL,Regular Season,2011,6,W,doma,EA7 Emporio Armani,85 - 76
TEL,Regular Season,2011,7,L,v gosteh,Partizan mt:s Belgrade,74 - 71
TEL,Regular Season,2011,8,L,v gosteh,Real Madrid,88 - 64
TEL,Regular Season,2011,9,W,doma,Anadolu Efes Istanbul,96 - 57
TEL,Regular Season,2011,10,W,v gosteh,Belgacom Spirou Charleroi,69 - 86
TEL,Top 16,2011,1,W,v gosteh,Zalgiris Kaunas,76 - 84
TEL,Top 16,2011,2,L,doma,FC Barcelona Regal,57 - 71
TEL,Top 16,2011,3,L,v gosteh,Bennet Cantu,82 - 74
TEL,Top 16,2011,4,W,doma,Bennet Cantu,75 - 60
TEL,Top 16,2011,5,W,doma,Zalgiris Kaunas,70 - 66
TEL,Top 16,2011,6,L,v gosteh,FC Barcelona Regal,70 - 67
TEL,Playoffs,2011,1,L,v gosteh,Panathinaikos Athens,93 - 73
TEL,Playoffs,2011,2,W,v gosteh,Panathinaikos Athens,92 - 94
TEL,Playoffs,2011,3,W,doma,Panathinaikos Athens,65 - 62
TEL,Playoffs,2011,4,L,doma,Panathinaikos Athens,69 - 78
TEL,Playoffs,2011,5,L,v gosteh,Panathinaikos Athens,86 - 85
TEL,Regular Season,2012,1,W,v gosteh,Unicaja Malaga,80 - 85
TEL,Regular Season,2012,2,W,doma,Montepaschi Siena,70 - 68
TEL,Regular Season,2012,3,W,v gosteh,Elan Chalon-Sur-Saone,61 - 90
TEL,Regular Season,2012,4,W,doma,Asseco Prokom Gdynia,93 - 62
TEL,Regular Season,2012,5,W,v gosteh,Alba Berlin,76 - 78
TEL,Regular Season,2012,6,L,doma,Unicaja Malaga,62 - 64
TEL,Regular Season,2012,7,L,v gosteh,Montepaschi Siena,89 - 87
TEL,Regular Season,2012,8,W,doma,Elan Chalon-Sur-Saone,78 - 73
TEL,Regular Season,2012,9,W,v gosteh,Asseco Prokom Gdynia,73 - 89
TEL,Regular Season,2012,10,W,doma,Alba Berlin,78 - 62
TEL,Top 16,2012,1,L,v gosteh,Montepaschi Siena,79 - 69
TEL,Top 16,2012,2,L,doma,Laboral Kutxa Vitoria,70 - 71
TEL,Top 16,2012,3,W,doma,Fenerbahce Ulker Istanbul,91 - 73
TEL,Top 16,2012,4,L,v gosteh,Khimki Moscow Region,88 - 67
TEL,Top 16,2012,5,L,doma,Olympiacos Piraeus,77 - 78
TEL,Top 16,2012,6,W,v gosteh,Besiktas JK Istanbul,55 - 77
TEL,Top 16,2012,7,L,doma,FC Barcelona Regal,77 - 82
TEL,Top 16,2012,8,W,doma,Montepaschi Siena,92 - 61
TEL,Top 16,2012,9,W,v gosteh,Laboral Kutxa Vitoria,62 - 66
TEL,Top 16,2012,10,W,v gosteh,Fenerbahce Ulker Istanbul,85 - 94
TEL,Top 16,2012,11,W,doma,Khimki Moscow Region,80 - 79
TEL,Top 16,2012,12,W,v gosteh,Olympiacos Piraeus,67 - 73
TEL,Top 16,2012,13,W,doma,Besiktas JK Istanbul,101 - 58
TEL,Top 16,2012,14,L,v gosteh,FC Barcelona Regal,74 - 71
TEL,Playoffs,2012,1,L,v gosteh,Real Madrid,79 - 53
TEL,Playoffs,2012,2,L,v gosteh,Real Madrid,75 - 63
TEL,Playoffs,2012,3,L,doma,Real Madrid,57 - 69
TEL,Regular Season,2013,1,L,v gosteh,Laboral Kutxa Vitoria,84 - 80
TEL,Regular Season,2013,2,W,doma,Crvena Zvezda Telekom Belgrade,96 - 82
TEL,Regular Season,2013,3,W,v gosteh,Lokomotiv Kuban Krasnodar,58 - 73
TEL,Regular Season,2013,4,W,v gosteh,Lietuvos Rytas Vilnius,74 - 76
TEL,Regular Season,2013,5,W,doma,Panathinaikos Athens,75 - 68
TEL,Regular Season,2013,6,L,doma,Laboral Kutxa Vitoria,65 - 70
TEL,Regular Season,2013,7,W,v gosteh,Crvena Zvezda Telekom Belgrade,76 - 78
TEL,Regular Season,2013,8,W,doma,Lokomotiv Kuban Krasnodar,75 - 73
TEL,Regular Season,2013,9,W,doma,Lietuvos Rytas Vilnius,78 - 71
TEL,Regular Season,2013,10,W,v gosteh,Panathinaikos Athens,55 - 68
TEL,Top 16,2013,1,W,v gosteh,Galatasaray Liv Hospital Istanbul,84 - 90
TEL,Top 16,2013,2,W,doma,Lokomotiv Kuban Krasnodar,85 - 75
TEL,Top 16,2013,3,W,v gosteh,Zalgiris Kaunas,78 - 87
TEL,Top 16,2013,4,W,doma,Partizan NIS Belgrade,88 - 67
TEL,Top 16,2013,5,L,v gosteh,Real Madrid,74 - 68
TEL,Top 16,2013,6,W,doma,FC Bayern Munich,66 - 64
TEL,Top 16,2013,7,L,v gosteh,CSKA Moscow,100 - 65
TEL,Top 16,2013,8,W,doma,Galatasaray Liv Hospital Istanbul,97 - 81
TEL,Top 16,2013,9,L,v gosteh,Lokomotiv Kuban Krasnodar,78 - 76
TEL,Top 16,2013,10,W,doma,Zalgiris Kaunas,77 - 67
TEL,Top 16,2013,11,L,v gosteh,Partizan NIS Belgrade,72 - 70
TEL,Top 16,2013,12,L,doma,Real Madrid,76 - 77
TEL,Top 16,2013,13,W,v gosteh,FC Bayern Munich,92 - 94
TEL,Top 16,2013,14,L,doma,CSKA Moscow,76 - 81
TEL,Playoffs,2013,1,W,v gosteh,EA7 Emporio Armani Milan,99 - 101
TEL,Playoffs,2013,2,L,v gosteh,EA7 Emporio Armani Milan,91 - 77
TEL,Playoffs,2013,3,W,doma,EA7 Emporio Armani Milan,75 - 63
TEL,Playoffs,2013,4,W,doma,EA7 Emporio Armani Milan,86 - 66
TEL,Final Four,2013,1,W,v gosteh,CSKA Moscow,67 - 68
TEL,Final Four,2013,2,W,v gosteh,Real Madrid,86 - 98
TEL,Regular Season,2014,1,W,doma,Limoges CSP,92 - 76
TEL,Regular Season,2014,2,L,v gosteh,CSKA Moscow,99 - 80
TEL,Regular Season,2014,3,W,v gosteh,ALBA Berlin,69 - 84
TEL,Regular Season,2014,4,L,doma,Cedevita Zagreb,73 - 83
TEL,Regular Season,2014,5,W,v gosteh,Unicaja Malaga,66 - 70
TEL,Regular Season,2014,6,W,v gosteh,Limoges CSP,73 - 79
TEL,Regular Season,2014,7,L,doma,CSKA Moscow,61 - 84
TEL,Regular Season,2014,8,W,doma,ALBA Berlin,95 - 89
TEL,Regular Season,2014,9,W,v gosteh,Cedevita Zagreb,71 - 82
TEL,Regular Season,2014,10,W,doma,Unicaja Malaga,81 - 73
TEL,Top 16,2014,1,L,v gosteh,Panathinaikos Athens,83 - 76
TEL,Top 16,2014,2,W,doma,Crvena Zvezda Telekom Belgrade,78 - 67
TEL,Top 16,2014,3,W,doma,FC Barcelona,70 - 68
TEL,Top 16,2014,4,W,v gosteh,Zalgiris Kaunas,66 - 73
TEL,Top 16,2014,5,W,doma,Real Madrid,90 - 86
TEL,Top 16,2014,6,W,v gosteh,Galatasaray Liv Hospital Istanbul,94 - 97
TEL,Top 16,2014,7,L,doma,ALBA Berlin,59 - 66
TEL,Top 16,2014,8,W,doma,Panathinaikos Athens,73 - 70
TEL,Top 16,2014,9,L,v gosteh,Crvena Zvezda Telekom Belgrade,89 - 76
TEL,Top 16,2014,10,L,v gosteh,FC Barcelona,89 - 71
TEL,Top 16,2014,11,W,doma,Zalgiris Kaunas,79 - 72
TEL,Top 16,2014,12,L,v gosteh,Real Madrid,86 - 75
TEL,Top 16,2014,13,W,doma,Galatasaray Liv Hospital Istanbul,81 - 72
TEL,Top 16,2014,14,W,v gosteh,ALBA Berlin,64 - 73
TEL,Playoffs,2014,1,L,v gosteh,Fenerbahce Ulker Istanbul,80 - 72
TEL,Playoffs,2014,2,L,v gosteh,Fenerbahce Ulker Istanbul,82 - 67
TEL,Playoffs,2014,3,L,doma,Fenerbahce Ulker Istanbul,74 - 75
TEL,Regular Season,2015,1,L,v gosteh,CSKA Moscow,100 - 69
TEL,Regular Season,2015,2,L,doma,Unicaja Malaga,82 - 93
TEL,Regular Season,2015,3,W,doma,Dinamo Banco di Sardegna Sassari,79 - 63
TEL,Regular Season,2015,4,L,v gosteh,Brose Baskets Bamberg,77 - 66
TEL,Regular Season,2015,5,L,doma,Darussafaka Dogus Istanbul,73 - 84
TEL,Regular Season,2015,6,L,doma,CSKA Moscow,82 - 88
TEL,Regular Season,2015,7,L,v gosteh,Unicaja Malaga,82 - 68
TEL,Regular Season,2015,8,W,v gosteh,Dinamo Banco di Sardegna Sassari,74 - 76
TEL,Regular Season,2015,9,W,doma,Brose Baskets Bamberg,85 - 65
TEL,Regular Season,2015,10,W,v gosteh,Darussafaka Dogus Istanbul,66 - 70
TEL,Regular Season,2016,1,L,v gosteh,EA7 Emporio Armani Milan,99 - 97
TEL,Regular Season,2016,2,L,doma,Real Madrid,82 - 89
TEL,Regular Season,2016,3,W,doma,Galatasaray Odeabank Istanbul,98 - 92
TEL,Regular Season,2016,4,W,v gosteh,Zalgiris Kaunas,74 - 87
TEL,Regular Season,2016,5,L,doma,FC Barcelona Lassa,69 - 79
TEL,Regular Season,2016,6,L,v gosteh,Panathinaikos Superfoods Athens,83 - 75
TEL,Regular Season,2016,7,W,doma,Fenerbahce Istanbul,87 - 77
TEL,Regular Season,2016,8,W,v gosteh,Unics Kazan,73 - 74
TEL,Regular Season,2016,9,W,v gosteh,Olympiacos Piraeus,73 - 80
TEL,Regular Season,2016,10,L,doma,Anadolu Efes Istanbul,77 - 86
TEL,Regular Season,2016,11,L,doma,Brose Bamberg,70 - 85
TEL,Regular Season,2016,12,L,v gosteh,Crvena Zvezda mts Belgrade,83 - 58
TEL,Regular Season,2016,13,L,doma,CSKA Moscow,76 - 80
TEL,Regular Season,2016,14,L,v gosteh,Darussafaka Dogus Istanbul,86 - 84
TEL,Regular Season,2016,15,L,v gosteh,Baskonia Vitoria Gasteiz,101 - 88
TEL,Regular Season,2016,16,W,doma,Darussafaka Dogus Istanbul,93 - 92
TEL,Regular Season,2016,17,L,v gosteh,Real Madrid,80 - 75
TEL,Regular Season,2016,18,L,doma,Crvena Zvezda mts Belgrade,67 - 71
TEL,Regular Season,2016,19,L,v gosteh,Galatasaray Odeabank Istanbul,102 - 63
TEL,Regular Season,2016,20,W,doma,Unics Kazan,60 - 52
TEL,Regular Season,2016,21,L,v gosteh,Brose Bamberg,90 - 75
TEL,Regular Season,2016,22,W,doma,Baskonia Vitoria Gasteiz,85 - 84
TEL,Regular Season,2016,23,L,v gosteh,CSKA Moscow,93 - 81
TEL,Regular Season,2016,24,L,doma,Olympiacos Piraeus,71 - 82
TEL,Regular Season,2016,25,W,doma,EA7 Emporio Armani Milan,92 - 82
TEL,Regular Season,2016,26,L,v gosteh,Anadolu Efes Istanbul,92 - 87
TEL,Regular Season,2016,27,W,v gosteh,Fenerbahce Istanbul,79 - 81
TEL,Regular Season,2016,28,L,doma,Zalgiris Kaunas,77 - 93
TEL,Regular Season,2016,29,L,v gosteh,FC Barcelona Lassa,76 - 71
TEL,Regular Season,2016,30,L,doma,Panathinaikos Superfoods Athens,61 - 81
TEL,Regular Season,2017,1,W,v gosteh,Brose Bamberg,71 - 88
TEL,Regular Season,2017,2,W,doma,KIROLBET Baskonia Vitoria Gasteiz,74 - 68
TEL,Regular Season,2017,3,L,doma,Olympiacos Piraeus,68 - 69
TEL,Regular Season,2017,4,L,v gosteh,Crvena Zvezda mts Belgrade,87 - 84
TEL,Regular Season,2017,5,W,doma,AX Armani Exchange Olimpia Milan,79 - 68
TEL,Regular Season,2017,6,W,doma,Real Madrid,90 - 83
TEL,Regular Season,2017,7,L,doma,Anadolu Efes Istanbul,72 - 92
TEL,Regular Season,2017,8,W,v gosteh,Khimki Moscow Region,69 - 77
TEL,Regular Season,2017,9,L,v gosteh,FC Barcelona Lassa,89 - 67
TEL,Regular Season,2017,10,W,doma,Zalgiris Kaunas,81 - 74
TEL,Regular Season,2017,11,W,doma,Valencia Basket,94 - 91
TEL,Regular Season,2017,12,L,v gosteh,CSKA Moscow,101 - 86
TEL,Regular Season,2017,13,L,v gosteh,Panathinaikos Superfoods Athens,89 - 76
TEL,Regular Season,2017,14,W,doma,Fenerbahce Dogus Istanbul,82 - 73
TEL,Regular Season,2017,15,L,doma,Unicaja Malaga,78 - 89
TEL,Regular Season,2017,16,L,v gosteh,Real Madrid,93 - 81
TEL,Regular Season,2017,17,W,doma,Brose Bamberg,90 - 88
TEL,Regular Season,2017,18,L,v gosteh,Olympiacos Piraeus,94 - 64
TEL,Regular Season,2017,19,W,doma,Crvena Zvezda mts Belgrade,89 - 75
TEL,Regular Season,2017,20,W,v gosteh,AX Armani Exchange Olimpia Milan,102 - 111
TEL,Regular Season,2017,21,L,v gosteh,Zalgiris Kaunas,99 - 84
TEL,Regular Season,2017,22,W,doma,FC Barcelona Lassa,94 - 82
TEL,Regular Season,2017,23,L,v gosteh,Unicaja Malaga,83 - 69
TEL,Regular Season,2017,24,L,doma,CSKA Moscow,73 - 93
TEL,Regular Season,2017,25,W,v gosteh,Anadolu Efes Istanbul,81 - 94
TEL,Regular Season,2017,26,L,doma,Khimki Moscow Region,91 - 94
TEL,Regular Season,2017,27,L,v gosteh,Fenerbahce Dogus Istanbul,87 - 73
TEL,Regular Season,2017,28,L,doma,Panathinaikos Superfoods Athens,75 - 76
TEL,Regular Season,2017,29,L,v gosteh,KIROLBET Baskonia Vitoria Gasteiz,83 - 72
TEL,Regular Season,2017,30,L,v gosteh,Valencia Basket,87 - 84
TIV,Regular Season,2013,1,W,v gosteh,Crvena Zvezda Telekom Belgrade,84 - 87
TIV,Regular Season,2013,2,W,doma,Lietuvos Rytas Vilnius,68 - 53
TIV,Regular Season,2013,3,L,doma,Maccabi Electra Tel Aviv,58 - 73
TIV,Regular Season,2013,4,W,v gosteh,Panathinaikos Athens,69 - 72
TIV,Regular Season,2013,5,W,doma,Laboral Kutxa Vitoria,85 - 84
TIV,Regular Season,2013,6,W,doma,Crvena Zvezda Telekom Belgrade,79 - 72
TIV,Regular Season,2013,7,W,v gosteh,Lietuvos Rytas Vilnius,53 - 84
TIV,Regular Season,2013,8,L,v gosteh,Maccabi Electra Tel Aviv,75 - 73
TIV,Regular Season,2013,9,L,doma,Panathinaikos Athens,63 - 82
TIV,Regular Season,2013,10,L,v gosteh,Laboral Kutxa Vitoria,84 - 71
TIV,Top 16,2013,1,L,doma,CSKA Moscow,77 - 84
TIV,Top 16,2013,2,L,v gosteh,Maccabi Electra Tel Aviv,85 - 75
TIV,Top 16,2013,3,W,v gosteh,Galatasaray Liv Hospital Istanbul,62 - 63
TIV,Top 16,2013,4,W,doma,Zalgiris Kaunas,80 - 75
TIV,Top 16,2013,5,W,v gosteh,Partizan NIS Belgrade,81 - 87
TIV,Top 16,2013,6,L,doma,Real Madrid,74 - 78
TIV,Top 16,2013,7,L,v gosteh,FC Bayern Munich,82 - 79
TIV,Top 16,2013,8,L,v gosteh,CSKA Moscow,94 - 93
TIV,Top 16,2013,9,W,doma,Maccabi Electra Tel Aviv,78 - 76
TIV,Top 16,2013,10,L,doma,Galatasaray Liv Hospital Istanbul,66 - 67
TIV,Top 16,2013,11,W,v gosteh,Zalgiris Kaunas,85 - 86
TIV,Top 16,2013,12,W,doma,Partizan NIS Belgrade,84 - 73
TIV,Top 16,2013,13,L,v gosteh,Real Madrid,81 - 55
TIV,Top 16,2013,14,W,doma,FC Bayern Munich,84 - 75
TIV,Regular Season,2015,1,W,doma,Panathinaikos Athens,81 - 70
TIV,Regular Season,2015,2,W,v gosteh,Zalgiris Kaunas,74 - 76
TIV,Regular Season,2015,3,W,v gosteh,Stelmet Zielona Gora,75 - 83
TIV,Regular Season,2015,4,W,doma,Pinar Karsiyaka Izmir,72 - 53
TIV,Regular Season,2015,5,L,v gosteh,FC Barcelona Lassa,72 - 68
TIV,Regular Season,2015,6,W,v gosteh,Panathinaikos Athens,71 - 77
TIV,Regular Season,2015,7,W,doma,Zalgiris Kaunas,80 - 50
TIV,Regular Season,2015,8,L,doma,Stelmet Zielona Gora,51 - 66
TIV,Regular Season,2015,9,W,v gosteh,Pinar Karsiyaka Izmir,78 - 88
TIV,Regular Season,2015,10,W,doma,FC Barcelona Lassa,78 - 74
TIV,Top 16,2015,1,W,v gosteh,Cedevita Zagreb,75 - 89
TIV,Top 16,2015,2,W,doma,Anadolu Efes Istanbul,78 - 77
TIV,Top 16,2015,3,L,v gosteh,Fenerbahce Istanbul,85 - 79
TIV,Top 16,2015,4,W,doma,Panathinaikos Athens,76 - 67
TIV,Top 16,2015,5,L,v gosteh,Crvena Zvezda Telekom Belgrade,80 - 66
TIV,Top 16,2015,6,W,v gosteh,Unicaja Malaga,64 - 82
TIV,Top 16,2015,7,W,doma,Darussafaka Dogus Istanbul,82 - 58
TIV,Top 16,2015,8,W,doma,Cedevita Zagreb,87 - 63
TIV,Top 16,2015,9,W,v gosteh,Anadolu Efes Istanbul,61 - 76
TIV,Top 16,2015,10,L,doma,Fenerbahce Istanbul,52 - 55
TIV,Top 16,2015,11,L,v gosteh,Panathinaikos Athens,84 - 79
TIV,Top 16,2015,12,W,doma,Crvena Zvezda Telekom Belgrade,86 - 62
TIV,Top 16,2015,13,W,doma,Unicaja Malaga,81 - 60
TIV,Top 16,2015,14,L,v gosteh,Darussafaka Dogus Istanbul,87 - 86
TIV,Playoffs,2015,1,W,doma,FC Barcelona Lassa,66 - 61
TIV,Playoffs,2015,2,L,doma,FC Barcelona Lassa,66 - 92
TIV,Playoffs,2015,3,L,v gosteh,FC Barcelona Lassa,82 - 70
TIV,Playoffs,2015,4,W,v gosteh,FC Barcelona Lassa,80 - 92
TIV,Playoffs,2015,5,W,doma,FC Barcelona Lassa,81 - 67
TIV,Final Four,2015,1,L,v gosteh,CSKA Moscow,88 - 81
TIV,Final Four,2015,2,W,v gosteh,Laboral Kutxa Vitoria Gasteiz,75 - 85
TRE,Regular Season,2000,1,L,doma,Union Olimpija Ljubljana,69 - 71
TRE,Regular Season,2000,2,L,v gosteh,Olympiakos,82 - 73
TRE,Regular Season,2000,3,W,doma,Hapoel Jerusalem,78 - 71
TRE,Regular Season,2000,4,W,v gosteh,Real Madrid,64 - 75
TRE,Regular Season,2000,5,W,doma,Ovarense Aerosoles,106 - 81
TRE,Regular Season,2000,6,L,v gosteh,Union Olimpija Ljubljana,78 - 74
TRE,Regular Season,2000,7,W,doma,Olympiakos,95 - 87
TRE,Regular Season,2000,8,W,v gosteh,Hapoel Jerusalem,79 - 104
TRE,Regular Season,2000,9,L,doma,Real Madrid,87 - 88
TRE,Regular Season,2000,10,W,v gosteh,Ovarense Aerosoles,76 - 86
TRE,Playoffs,2000,1,W,v gosteh,FC Barcelona,85 - 86
TRE,Playoffs,2000,2,W,doma,FC Barcelona,99 - 82
TRE,Playoffs,2000,3,L,v gosteh,AEK Athens,97 - 89
TRE,Playoffs,2000,4,W,doma,AEK Athens,90 - 74
TRE,Playoffs,2000,5,L,v gosteh,AEK Athens,71 - 56
TRE,Regular Season,2001,1,W,doma,Unicaja,98 - 94
TRE,Regular Season,2001,2,L,v gosteh,Efes Pilsen,87 - 78
TRE,Regular Season,2001,3,W,doma,Spirou Basket,86 - 78
TRE,Regular Season,2001,4,L,v gosteh,Alba Berlin,89 - 83
TRE,Regular Season,2001,5,W,doma,Maccabi Elite,87 - 83
TRE,Regular Season,2001,6,W,doma,Idea Slask,88 - 72
TRE,Regular Season,2001,7,W,v gosteh,Olympiacos,87 - 91
TRE,Regular Season,2001,8,W,v gosteh,Unicaja,67 - 68
TRE,Regular Season,2001,9,W,doma,Efes Pilsen,88 - 86
TRE,Regular Season,2001,10,W,v gosteh,Spirou Basket,76 - 83
TRE,Regular Season,2001,11,W,doma,Alba Berlin,100 - 71
TRE,Regular Season,2001,12,L,v gosteh,Maccabi Elite,80 - 74
TRE,Regular Season,2001,13,W,v gosteh,Idea Slask,91 - 93
TRE,Regular Season,2001,14,W,doma,Olympiacos,89 - 81
TRE,Top 16,2001,1,W,doma,Scavolini Pesaro,94 - 66
TRE,Top 16,2001,2,W,doma,Skipper Bologna,96 - 90
TRE,Top 16,2001,3,L,v gosteh,FC Barcelona,76 - 75
TRE,Top 16,2001,4,L,v gosteh,Scavolini Pesaro,101 - 98
TRE,Top 16,2001,5,W,doma,FC Barcelona,89 - 75
TRE,Top 16,2001,6,W,v gosteh,Skipper Bologna,73 - 86
TRE,Final Four,2001,1,L,doma,Kinder Bologna,82 - 90
TRE,Regular Season,2002,1,W,doma,Pau-Orthez,94 - 73
TRE,Regular Season,2002,2,L,v gosteh,Efes Pilsen,84 - 83
TRE,Regular Season,2002,3,W,v gosteh,Alba Berlin,75 - 78
TRE,Regular Season,2002,4,W,doma,Cibona VIP,96 - 82
TRE,Regular Season,2002,5,L,v gosteh,FC Barcelona,86 - 85
TRE,Regular Season,2002,6,W,doma,Skipper Bologna,95 - 80
TRE,Regular Season,2002,7,W,v gosteh,AEK Athens,90 - 94
TRE,Regular Season,2002,8,W,v gosteh,Pau-Orthez,88 - 93
TRE,Regular Season,2002,9,W,doma,Efes Pilsen,87 - 75
TRE,Regular Season,2002,10,W,doma,Alba Berlin,107 - 81
TRE,Regular Season,2002,11,W,v gosteh,Cibona VIP,71 - 100
TRE,Regular Season,2002,12,W,doma,FC Barcelona,94 - 82
TRE,Regular Season,2002,13,L,v gosteh,Skipper Bologna,82 - 75
TRE,Regular Season,2002,14,W,doma,AEK Athens,72 - 59
TRE,Top 16,2002,1,W,doma,Tau Ceramica,81 - 68
TRE,Top 16,2002,2,W,v gosteh,Virtus Bologna,70 - 82
TRE,Top 16,2002,3,W,doma,Maccabi Elite,93 - 80
TRE,Top 16,2002,4,W,v gosteh,Tau Ceramica,75 - 84
